aligned_id,original_id,image_path,dataset,landmarks_pred,landmarks_aligned,landmarks_ideal
049854_aligned.jpg,049854.jpg,data_CelebA_mini/data_aligned/049854.jpg,train,"[[40.0, 40.0], [76.0, 40.0], [56.0, 60.0], [36.0, 72.0], [76.0, 76.0]]","[[37.3917326326143, 63.921483525144225], [72.05712535105306, 62.50619411767139], [55.53386092514105, 83.024784585711], [42.00636839089006, 103.82552923875132], [70.71265667564536, 102.65352917489173]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
073876_aligned.jpg,073876.jpg,data_CelebA_mini/data_aligned/073876.jpg,train,"[[40.0, 40.0], [68.0, 40.0], [56.0, 56.0], [44.0, 72.0], [72.0, 76.0]]","[[35.18088682514137, 65.61925171955038], [79.33540099084064, 66.80411607407804], [56.58177655204378, 91.44562553946298], [37.60917094234161, 116.7032884221482], [74.17336725115598, 117.68446536488176]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
004925_aligned.jpg,004925.jpg,data_CelebA_mini/data_aligned/004925.jpg,train,"[[40.0, 40.0], [80.0, 40.0], [60.0, 68.0], [40.0, 72.0], [76.0, 72.0]]","[[36.849253880653386, 62.00823102787018], [67.88980895278931, 61.6648440725708], [52.56631701576233, 79.57593886695861], [39.91457777709961, 97.8190886568451], [65.61915101806642, 97.53472761390687]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
181519_aligned.jpg,181519.jpg,data_CelebA_mini/data_aligned/181519.jpg,train,"[[40.0, 40.0], [68.0, 44.0], [48.0, 56.0], [36.0, 72.0], [60.0, 76.0]]","[[38.333500960998535, 66.42207274833679], [81.72160067092895, 59.733219996490476], [63.850930917968746, 87.8734510960388], [49.78712594181824, 115.94420864961242], [85.71665627058411, 110.40518854130553]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
135917_aligned.jpg,135917.jpg,data_CelebA_mini/data_aligned/135917.jpg,train,"[[40.0, 40.0], [76.0, 40.0], [52.0, 60.0], [36.0, 72.0], [76.0, 76.0]]","[[36.688659707344904, 63.15400108579], [71.17816534305149, 62.772460024346245], [54.15206319079929, 82.67367646255492], [40.094575147840715, 102.94384289576212], [68.65521208224826, 102.6278861813863]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
040434_aligned.jpg,040434.jpg,data_CelebA_mini/data_aligned/040434.jpg,train,"[[40.0, 36.0], [72.0, 28.0], [56.0, 52.0], [48.0, 72.0], [80.0, 64.0]]","[[32.54781310428171, 67.55416630864985], [69.16710935247085, 76.27975667657292], [45.87150272232505, 92.84472351202123], [25.621471326872882, 110.58615290051628], [55.945781328874475, 117.81177909734389]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
165147_aligned.jpg,165147.jpg,data_CelebA_mini/data_aligned/165147.jpg,train,"[[40.0, 40.0], [68.0, 40.0], [56.0, 56.0], [44.0, 72.0], [64.0, 72.0]]","[[35.18088682514137, 65.61925171955038], [79.33540099084064, 66.80411607407804], [56.58177655204378, 91.44562553946298], [37.60917094234161, 116.7032884221482], [74.17336725115598, 117.68446536488176]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
006185_aligned.jpg,006185.jpg,data_CelebA_mini/data_aligned/006185.jpg,train,"[[40.0, 40.0], [76.0, 36.0], [60.0, 60.0], [44.0, 72.0], [76.0, 72.0]]","[[36.043098462393495, 62.42911810093392], [69.46118594443074, 65.55411153099226], [50.96682015628089, 83.08981589858531], [35.30814152850897, 101.28335613445718], [62.981541298005894, 103.87114828553304]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
119579_aligned.jpg,119579.jpg,data_CelebA_mini/data_aligned/119579.jpg,train,"[[40.0, 40.0], [80.0, 44.0], [60.0, 68.0], [32.0, 72.0], [72.0, 80.0]]","[[37.88454747246091, 62.04923642466706], [68.58377160771437, 58.63592705584233], [55.18537313485476, 77.88686169751611], [44.4651510955735, 97.20203369133071], [69.88706905267546, 94.37548085268227]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
146938_aligned.jpg,146938.jpg,data_CelebA_mini/data_aligned/146938.jpg,train,"[[36.0, 40.0], [68.0, 48.0], [44.0, 64.0], [32.0, 76.0], [60.0, 80.0]]","[[43.766933611398585, 63.193768051360635], [80.18423753294103, 53.66020837685079], [67.424569017141, 79.23899399878557], [57.905802203975, 104.42262293943517], [88.06284100424823, 96.52791193569408]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
130730_aligned.jpg,130730.jpg,data_CelebA_mini/data_aligned/130730.jpg,train,"[[40.0, 40.0], [68.0, 36.0], [44.0, 60.0], [44.0, 72.0], [72.0, 68.0]]","[[34.20872875248719, 65.84393372442628], [77.73418324453738, 71.57130300143432], [52.69907557382202, 93.58213732617187], [31.338010681716924, 116.5921991842804], [67.3812854276581, 121.33500837236024]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
105396_aligned.jpg,105396.jpg,data_CelebA_mini/data_aligned/105396.jpg,train,"[[36.0, 40.0], [68.0, 40.0], [52.0, 60.0], [44.0, 72.0], [64.0, 72.0]]","[[41.330941537472974, 63.768663176226944], [78.99400366610435, 63.35164312455947], [60.40145471145944, 85.08425837862458], [45.050681618644774, 107.21974068810056], [76.2393293961525, 106.87440358755424]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
023288_aligned.jpg,023288.jpg,data_CelebA_mini/data_aligned/023288.jpg,train,"[[36.0, 40.0], [68.0, 44.0], [52.0, 64.0], [36.0, 76.0], [60.0, 76.0]]","[[42.43605040851887, 64.04416997309173], [80.5869817349478, 58.846069863163876], [64.48285239620502, 83.24795452349149], [51.71811945475652, 107.64748337853065], [83.31076943703285, 103.34295082707332]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
177625_aligned.jpg,177625.jpg,data_CelebA_mini/data_aligned/177625.jpg,train,"[[40.0, 40.0], [72.0, 40.0], [52.0, 52.0], [36.0, 72.0], [68.0, 72.0]]","[[36.48791699070931, 64.58621365818978], [75.28861083087922, 64.15697996406556], [56.134245909595485, 86.54584845705033], [40.31957186126709, 109.34978569440841], [72.45028841247559, 108.99433439073563]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
010111_aligned.jpg,010111.jpg,data_CelebA_mini/data_aligned/010111.jpg,train,"[[40.0, 36.0], [76.0, 52.0], [48.0, 68.0], [32.0, 72.0], [68.0, 84.0]]","[[42.67706367331043, 65.1214843018404], [71.33597582052958, 52.00264895274368], [64.50432136117993, 74.94015626177443], [60.2885425994873, 97.08400214462279], [84.02088435175001, 86.22033798479688]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
018153_aligned.jpg,018153.jpg,data_CelebA_mini/data_aligned/018153.jpg,train,"[[36.0, 40.0], [72.0, 36.0], [56.0, 64.0], [44.0, 72.0], [72.0, 72.0]]","[[39.320566023403266, 63.24634153804314], [73.43134438980847, 66.65488696175552], [54.42859777668279, 84.44468710961691], [38.3177681501156, 102.92476136209443], [66.56478281007162, 105.74736183215815]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
009880_aligned.jpg,009880.jpg,data_CelebA_mini/data_aligned/009880.jpg,train,"[[40.0, 36.0], [72.0, 36.0], [56.0, 56.0], [44.0, 72.0], [72.0, 72.0]]","[[37.07912579383067, 68.0678597591779], [74.74218792246204, 67.65083970751044], [56.14963896781712, 89.38345496157554], [40.798865875002456, 111.51893727105153], [71.98751365251017, 111.17360017050521]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
043174_aligned.jpg,043174.jpg,data_CelebA_mini/data_aligned/043174.jpg,train,"[[40.0, 40.0], [68.0, 40.0], [60.0, 56.0], [32.0, 72.0], [68.0, 72.0]]","[[36.229819212177816, 66.42762982270376], [80.57346931522915, 65.93707702941894], [58.68276654804774, 91.52435530711581], [40.60885334995815, 117.5859978640965], [77.329672265625, 117.17976780275616]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
171145_aligned.jpg,171145.jpg,data_CelebA_mini/data_aligned/171145.jpg,train,"[[36.0, 40.0], [68.0, 36.0], [56.0, 60.0], [40.0, 72.0], [68.0, 72.0]]","[[39.269145648516144, 64.68366912011368], [77.52573449965259, 69.0365090323815], [55.91049907032894, 88.72347309670081], [37.53248927045382, 109.23015910907453], [69.21263495824962, 112.83472601637621]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
158611_aligned.jpg,158611.jpg,data_CelebA_mini/data_aligned/158611.jpg,train,"[[36.0, 40.0], [68.0, 40.0], [52.0, 64.0], [40.0, 76.0], [64.0, 72.0]]","[[40.89256672520638, 64.56185109410286], [79.69326056537629, 64.13261739997864], [60.538895644092555, 86.52148589296341], [44.72422159576416, 109.3254231303215], [76.85493814697266, 108.96997182664872]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
026921_aligned.jpg,026921.jpg,data_CelebA_mini/data_aligned/026921.jpg,train,"[[40.0, 40.0], [64.0, 24.0], [52.0, 52.0], [52.0, 68.0], [76.0, 60.0]]","[[28.694638470473656, 62.48287606208508], [64.77480736547618, 85.96401039992112], [33.316089903992875, 94.84335674957862], [4.68473709793091, 106.16103786201475], [34.562599332075855, 125.60567761321434]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
153905_aligned.jpg,153905.jpg,data_CelebA_mini/data_aligned/153905.jpg,train,"[[36.0, 40.0], [68.0, 36.0], [56.0, 60.0], [36.0, 72.0], [72.0, 72.0]]","[[39.269145648516144, 64.68366912011368], [77.52573449965259, 69.0365090323815], [55.91049907032894, 88.72347309670081], [37.53248927045382, 109.23015910907453], [69.21263495824962, 112.83472601637621]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
166438_aligned.jpg,166438.jpg,data_CelebA_mini/data_aligned/166438.jpg,train,"[[36.0, 40.0], [68.0, 44.0], [52.0, 60.0], [40.0, 76.0], [64.0, 76.0]]","[[41.3355084874167, 63.749988965241116], [79.85914776450585, 59.9490802381778], [62.770188242992454, 83.86539299884603], [49.03638238493809, 107.90377170553967], [80.93767065459058, 104.75624832770237]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
038412_aligned.jpg,038412.jpg,data_CelebA_mini/data_aligned/038412.jpg,train,"[[40.0, 40.0], [68.0, 44.0], [52.0, 60.0], [32.0, 72.0], [60.0, 76.0]]","[[38.70348806054592, 65.16420111361126], [80.5025056886969, 59.15757485311442], [63.03646267372493, 86.04855804751], [49.232765470346905, 112.91019107308387], [83.84638265521609, 107.93612047689864]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
120098_aligned.jpg,120098.jpg,data_CelebA_mini/data_aligned/120098.jpg,train,"[[40.0, 40.0], [72.0, 36.0], [60.0, 52.0], [52.0, 76.0], [80.0, 68.0]]","[[34.92926128666218, 64.16554613896885], [73.18585013779861, 68.51838605123667], [51.57061470847497, 88.20535011555599], [33.19260490859986, 108.71203612792971], [64.87275059639565, 112.31660303523138]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
028427_aligned.jpg,028427.jpg,data_CelebA_mini/data_aligned/028427.jpg,train,"[[40.0, 40.0], [68.0, 48.0], [52.0, 60.0], [36.0, 76.0], [60.0, 80.0]]","[[40.27694636950943, 65.86124555725242], [81.14432591561372, 53.694298607937796], [67.66465535515839, 83.13291133147905], [57.83901854556102, 112.00187869120184], [91.68114884761594, 101.9264685435601]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
007291_aligned.jpg,007291.jpg,data_CelebA_mini/data_aligned/007291.jpg,train,"[[40.0, 36.0], [76.0, 64.0], [40.0, 64.0], [24.0, 72.0], [48.0, 88.0]]","[[44.75743487008902, 62.04259707116347], [66.06214925179114, 45.09072260172917], [65.09801356928898, 65.74182234855064], [66.16235167553828, 85.18417025467505], [83.80470797308702, 71.14638086442801]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
150703_aligned.jpg,150703.jpg,data_CelebA_mini/data_aligned/150703.jpg,train,"[[40.0, 36.0], [72.0, 36.0], [52.0, 64.0], [44.0, 72.0], [76.0, 72.0]]","[[36.51227955479622, 68.99086339268685], [75.31297339496614, 68.56162969856263], [56.1586084736824, 90.9504981915474], [40.34393442535401, 113.75443542890548], [72.4746509765625, 113.3989841252327]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
139066_aligned.jpg,139066.jpg,data_CelebA_mini/data_aligned/139066.jpg,train,"[[40.0, 40.0], [76.0, 36.0], [56.0, 60.0], [44.0, 72.0], [76.0, 72.0]]","[[35.4506918600315, 62.838011132412426], [69.56147022643671, 66.2465565561248], [50.55872361331102, 84.03635670398619], [34.447893986743836, 102.51643095646371], [62.69490864669986, 105.33903142652744]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
125706_aligned.jpg,125706.jpg,data_CelebA_mini/data_aligned/125706.jpg,train,"[[36.0, 40.0], [68.0, 40.0], [56.0, 56.0], [40.0, 76.0], [64.0, 72.0]]","[[40.89256672520638, 64.56185109410286], [79.69326056537629, 64.13261739997864], [60.538895644092555, 86.52148589296341], [44.72422159576416, 109.3254231303215], [76.85493814697266, 108.96997182664872]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
012370_aligned.jpg,012370.jpg,data_CelebA_mini/data_aligned/012370.jpg,train,"[[36.0, 40.0], [64.0, 44.0], [52.0, 60.0], [36.0, 72.0], [56.0, 76.0]]","[[43.26281065338135, 65.69004271903992], [86.65091036331177, 59.0011899671936], [68.78024061035156, 87.14142106674194], [54.716435634201055, 115.21217862031554], [90.64596596296691, 109.67315851200865]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
059498_aligned.jpg,059498.jpg,data_CelebA_mini/data_aligned/059498.jpg,train,"[[36.0, 40.0], [68.0, 36.0], [56.0, 52.0], [48.0, 72.0], [64.0, 72.0]]","[[39.269145648516144, 64.68366912011368], [77.52573449965259, 69.0365090323815], [55.91049907032894, 88.72347309670081], [37.53248927045382, 109.23015910907453], [69.21263495824962, 112.83472601637621]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
012539_aligned.jpg,012539.jpg,data_CelebA_mini/data_aligned/012539.jpg,train,"[[40.0, 36.0], [68.0, 36.0], [52.0, 52.0], [40.0, 72.0], [68.0, 68.0]]","[[37.68143864228502, 72.10773460659172], [81.79882357608327, 69.94554148541395], [60.97657734816749, 96.23930211105345], [43.97114615808254, 122.86112379168472], [80.50459550175125, 121.07061434460672]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
031380_aligned.jpg,031380.jpg,data_CelebA_mini/data_aligned/031380.jpg,train,"[[36.0, 40.0], [64.0, 40.0], [56.0, 60.0], [36.0, 72.0], [60.0, 72.0]]","[[41.263704623031614, 66.39978689231872], [85.60735472608295, 65.9092340990339], [63.71665195890153, 91.49651237673076], [45.642738760811945, 117.55815493371145], [82.36355767647879, 117.15192487237111]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
011121_aligned.jpg,011121.jpg,data_CelebA_mini/data_aligned/011121.jpg,train,"[[40.0, 40.0], [76.0, 40.0], [60.0, 60.0], [44.0, 72.0], [72.0, 72.0]]","[[35.77871236804086, 62.776837059272715], [70.46698705497676, 63.424269119385784], [52.753454661893834, 82.92461177936154], [38.01363370625085, 102.88465391738858], [66.73887070208427, 103.42078616352914]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
015008_aligned.jpg,015008.jpg,data_CelebA_mini/data_aligned/015008.jpg,train,"[[40.0, 36.0], [72.0, 16.0], [64.0, 56.0], [68.0, 68.0], [96.0, 52.0]]","[[29.24009451768425, 63.33179656597095], [57.33463107426675, 80.4616482197108], [33.49829293177744, 87.95280537363973], [11.87698249821181, 97.2434235900193], [35.141970267023666, 111.42858964185393]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
060944_aligned.jpg,060944.jpg,data_CelebA_mini/data_aligned/060944.jpg,train,"[[40.0, 40.0], [76.0, 52.0], [48.0, 64.0], [28.0, 72.0], [64.0, 88.0]]","[[40.28656405441285, 62.49001354779561], [71.21265680811564, 51.79977490178426], [61.859529802551265, 74.81870034184774], [55.2888404938507, 97.27909654462178], [80.89862672050477, 88.42654442136129]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
055822_aligned.jpg,055822.jpg,data_CelebA_mini/data_aligned/055822.jpg,train,"[[36.0, 40.0], [68.0, 44.0], [52.0, 64.0], [36.0, 76.0], [72.0, 72.0]]","[[42.43605040851887, 64.04416997309173], [80.5869817349478, 58.846069863163876], [64.48285239620502, 83.24795452349149], [51.71811945475652, 107.64748337853065], [83.31076943703285, 103.34295082707332]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
032863_aligned.jpg,032863.jpg,data_CelebA_mini/data_aligned/032863.jpg,train,"[[40.0, 36.0], [68.0, 40.0], [52.0, 64.0], [24.0, 68.0], [56.0, 76.0]]","[[39.065530990295414, 71.3513824407196], [82.45363070022583, 64.66252968887329], [64.58296094726562, 92.80276078842162], [50.51915597111511, 120.87351834199524], [86.44868629988098, 115.33449823368835]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
041305_aligned.jpg,041305.jpg,data_CelebA_mini/data_aligned/041305.jpg,train,"[[40.0, 36.0], [76.0, 40.0], [56.0, 60.0], [36.0, 72.0], [76.0, 72.0]]","[[38.589932805303384, 66.32373436608573], [71.93064361755536, 62.45957157555249], [57.46920681954154, 83.44551170998137], [45.918218312291465, 104.48770960749542], [73.52754194269282, 101.28780635341353]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
039258_aligned.jpg,039258.jpg,data_CelebA_mini/data_aligned/039258.jpg,train,"[[40.0, 40.0], [80.0, 32.0], [60.0, 64.0], [48.0, 76.0], [84.0, 68.0]]","[[34.92178060962971, 61.333666861710185], [64.83450413193337, 66.97282461087153], [46.65593596279438, 81.24820577143154], [30.982504042948214, 96.35666917734879], [55.7531246675198, 101.02643225932486]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
130276_aligned.jpg,130276.jpg,data_CelebA_mini/data_aligned/130276.jpg,train,"[[40.0, 40.0], [64.0, 40.0], [40.0, 56.0], [40.0, 72.0], [60.0, 72.0]]","[[35.885688840802516, 68.88285137538911], [87.61994729436238, 68.31053978322346], [62.08079406598408, 98.16236444053649], [40.99456200154623, 128.56761409034726], [83.83551740315754, 128.09367901878358]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
029667_aligned.jpg,029667.jpg,data_CelebA_mini/data_aligned/029667.jpg,train,"[[40.0, 40.0], [72.0, 40.0], [56.0, 60.0], [40.0, 72.0], [72.0, 72.0]]","[[37.05543537417635, 63.792353595881266], [74.71849750280771, 63.37533354421379], [56.125948548162796, 85.1079487982789], [40.77517545534814, 107.24343110775489], [71.96382323285586, 106.89809400720856]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
015274_aligned.jpg,015274.jpg,data_CelebA_mini/data_aligned/015274.jpg,train,"[[40.0, 36.0], [72.0, 40.0], [56.0, 60.0], [40.0, 72.0], [68.0, 72.0]]","[[38.6682614774792, 68.94415588805566], [76.81919280390814, 63.74605577812781], [60.71506346516535, 88.14794043845542], [47.95033052371685, 112.54746929349459], [79.54298050599319, 108.24293674203726]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
008210_aligned.jpg,008210.jpg,data_CelebA_mini/data_aligned/008210.jpg,train,"[[40.0, 36.0], [72.0, 32.0], [48.0, 56.0], [48.0, 68.0], [72.0, 68.0]]","[[34.41113830551735, 68.50543050082281], [72.66772715665378, 72.85827041309064], [51.052491727330136, 92.54523447740995], [32.67448192745503, 113.05192048978367], [64.35462761525082, 116.65648739708534]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
109785_aligned.jpg,109785.jpg,data_CelebA_mini/data_aligned/109785.jpg,train,"[[36.0, 40.0], [68.0, 40.0], [52.0, 56.0], [40.0, 76.0], [64.0, 76.0]]","[[40.35939411365987, 65.6551422984302], [80.54704238206148, 65.21022644716501], [60.708186722755435, 88.39956814044712], [44.32840516831279, 112.01878633344768], [77.60765374796986, 111.65034853364824]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
007122_aligned.jpg,007122.jpg,data_CelebA_mini/data_aligned/007122.jpg,train,"[[40.0, 40.0], [76.0, 36.0], [60.0, 64.0], [36.0, 72.0], [72.0, 72.0]]","[[35.4506918600315, 62.838011132412426], [69.56147022643671, 66.2465565561248], [50.55872361331102, 84.03635670398619], [34.447893986743836, 102.51643095646371], [62.69490864669986, 105.33903142652744]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
060780_aligned.jpg,060780.jpg,data_CelebA_mini/data_aligned/060780.jpg,train,"[[36.0, 40.0], [68.0, 32.0], [52.0, 64.0], [52.0, 72.0], [80.0, 68.0]]","[[37.71255686433456, 64.41633995007908], [74.3318531125237, 73.14193031800214], [51.03624648237789, 89.70689715345046], [30.78621508692573, 107.4483265419455], [61.110525088927325, 114.67395273877311]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
003098_aligned.jpg,003098.jpg,data_CelebA_mini/data_aligned/003098.jpg,train,"[[40.0, 36.0], [68.0, 40.0], [60.0, 56.0], [40.0, 72.0], [64.0, 72.0]]","[[39.065530990295414, 71.3513824407196], [82.45363070022583, 64.66252968887329], [64.58296094726562, 92.80276078842162], [50.51915597111511, 120.87351834199524], [86.44868629988098, 115.33449823368835]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
023419_aligned.jpg,023419.jpg,data_CelebA_mini/data_aligned/023419.jpg,train,"[[40.0, 40.0], [72.0, 32.0], [60.0, 48.0], [52.0, 72.0], [80.0, 68.0]]","[[33.56127180502274, 63.40288124933804], [70.18056805321189, 72.1284716172611], [46.88496142306608, 88.69343845270942], [26.63493002761392, 106.43486784120446], [56.959240029615515, 113.66049403803207]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
003247_aligned.jpg,003247.jpg,data_CelebA_mini/data_aligned/003247.jpg,train,"[[40.0, 40.0], [72.0, 40.0], [60.0, 56.0], [44.0, 72.0], [68.0, 72.0]]","[[36.48791699070931, 64.58621365818978], [75.28861083087922, 64.15697996406556], [56.134245909595485, 86.54584845705033], [40.31957186126709, 109.34978569440841], [72.45028841247559, 108.99433439073563]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
066648_aligned.jpg,066648.jpg,data_CelebA_mini/data_aligned/066648.jpg,train,"[[36.0, 40.0], [64.0, 44.0], [40.0, 64.0], [32.0, 76.0], [60.0, 80.0]]","[[43.26281065338135, 65.69004271903992], [86.65091036331177, 59.0011899671936], [68.78024061035156, 87.14142106674194], [54.716435634201055, 115.21217862031554], [90.64596596296691, 109.67315851200865]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
178660_aligned.jpg,178660.jpg,data_CelebA_mini/data_aligned/178660.jpg,train,"[[40.0, 40.0], [76.0, 44.0], [56.0, 64.0], [40.0, 72.0], [72.0, 80.0]]","[[38.172233343905475, 62.536706654632084], [71.51294415615746, 58.67254386409883], [57.05150735814364, 79.65848399852773], [45.500518850893556, 100.70068189604177], [73.10984248129492, 97.50077864195988]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
154174_aligned.jpg,154174.jpg,data_CelebA_mini/data_aligned/154174.jpg,train,"[[40.0, 36.0], [72.0, 40.0], [60.0, 60.0], [40.0, 72.0], [72.0, 72.0]]","[[38.6682614774792, 68.94415588805566], [76.81919280390814, 63.74605577812781], [60.71506346516535, 88.14794043845542], [47.95033052371685, 112.54746929349459], [79.54298050599319, 108.24293674203726]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
